BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	chr3:52435029-52444366	Proteincoding	60/285	BLCA-CN:1/103|BRCA-UK:1/117|BRCA-US:1/955|BTCA-JP:10/239|CESC-US:4/194|COAD-US:1/216|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:13/404|KIRP-US:2/159|LIAD-FR:1/30|LICA-FR:4/240|LIHC-US:7/188|LINC-JP:4/244|LIRI-JP:3/258|MELA-AU:2/183|PACA-AU:1/391|STAD-US:3/289	51
GRIN2A	glutamate receptor, ionotropic, N-methyl D-aspartate 2A	chr16:9852376-10276611	Proteincoding	59/2010	BRCA-EU:1/560|BRCA-US:5/955|BTCA-JP:1/239|COAD-US:3/216|COCA-CN:3/187|ESAD-UK:2/203|GBM-US:1/268|KIRP-US:1/159|LINC-JP:2/244|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:8/183|ORCA-IN:2/131|OV-AU:1/93|OV-US:1/88|PACA-AU:1/391|PACA-CA:2/259|PRAD-US:3/256|READ-US:2/80|SKCM-US:13/335|STAD-US:2/289|UCEC-US:3/246	55
JAK2	Janus kinase 2	chr9:4985033-5128183	Proteincoding	58/730	BLCA-US:1/130|BRCA-EU:1/560|BRCA-FR:2/64|BRCA-US:4/955|BTCA-JP:2/239|CESC-US:5/194|COAD-US:3/216|COCA-CN:1/187|ESCA-CN:1/228|GBM-US:2/268|KIRC-US:3/404|KIRP-US:1/159|LAML-CN:1/63|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:2/178|MELA-AU:2/183|PACA-CA:1/259|PBCA-DE:1/380|RECA-EU:2/95|SKCM-US:4/335|STAD-US:7/289|UCEC-US:9/246	56
SMAD3	SMAD family member 3	chr15:67356101-67487533	Proteincoding	58/665	BLCA-US:3/130|BRCA-EU:1/560|BRCA-US:2/955|CESC-US:1/194|COAD-US:5/216|COCA-CN:2/187|ESAD-UK:1/203|KIRC-US:1/404|LGG-US:1/283|LINC-JP:2/244|LIRI-JP:3/258|LUSC-US:1/178|MELA-AU:4/183|ORCA-IN:1/131|OV-AU:1/93|PACA-AU:5/391|PACA-CA:6/259|PBCA-DE:1/380|PRAD-US:1/256|READ-US:1/80|SKCM-US:4/335|STAD-US:5/289|UCEC-US:6/246	54
FOXO4	forkhead box O4	chrX:70316047-70323385	Proteincoding	57/215	BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:4/955|BTCA-JP:2/239|CESC-US:3/194|COAD-US:7/216|COCA-CN:1/187|ESCA-CN:1/228|KIRC-US:1/404|LICA-FR:2/240|LIHC-US:2/188|LINC-JP:2/244|LIRI-JP:1/258|LUSC-US:3/178|MALY-DE:1/100|ORCA-IN:1/131|PACA-CA:1/259|RECA-EU:1/95|SKCM-US:3/335|STAD-US:8/289|THCA-SA:1/129|UCEC-US:9/246	60
PTPN13	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)	chr4:87515468-87736324	Proteincoding	57/1226	BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:3/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:2/203|KIRC-US:3/404|LICA-CN:1/163|LICA-FR:3/240|LIHC-US:1/188|LINC-JP:2/244|LIRI-JP:1/258|LUSC-US:2/178|MELA-AU:3/183|PACA-CA:2/259|READ-US:2/80|RECA-EU:1/95|SKCA-BR:2/70|SKCM-US:2/335|STAD-US:9/289|THCA-US:1/400|UCEC-US:8/246	55
JAK1	Janus kinase 1	chr1:65298912-65432187	Proteincoding	57/779	ALL-US:1/27|BLCA-US:2/130|BRCA-EU:4/560|BRCA-FR:2/64|BRCA-US:4/955|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:2/203|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:2/404|LIAD-FR:1/30|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:6/183|OV-AU:1/93|PACA-AU:1/391|PRAD-US:2/256|READ-US:3/80|SKCM-US:2/335|STAD-US:8/289|UCEC-US:6/246	56
PDE4DIP	phosphodiesterase 4D interacting protein	chr1:144836157-145076186	Proteincoding	57/1676	BLCA-US:4/130|BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:3/239|CESC-US:1/194|COAD-US:3/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LAML-KR:1/117|LICA-CN:2/163|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:3/178|MELA-AU:2/183|PACA-AU:1/391|PACA-CA:1/259|PRAD-UK:1/108|RECA-EU:1/95|SKCA-BR:3/70|SKCM-US:6/335|STAD-US:2/289|THCA-SA:3/129|UCEC-US:6/246	51
RUNX1	runt-related transcription factor 1	chr21:36160098-37376965	Proteincoding	57/2223	BLCA-US:3/130|BRCA-EU:3/560|BRCA-US:26/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:2/187|LAML-KR:1/117|LICA-CN:1/163|LUSC-KR:1/66|MELA-AU:2/183|PACA-CA:2/259|READ-US:2/80|SKCM-US:2/335|STAD-US:2/289|THCA-SA:1/129|UCEC-US:7/246	52
KCNJ5	potassium inwardly-rectifying channel, subfamily J, member 5	chr11:128761251-128790930	Proteincoding	57/382	BLCA-CN:1/103|BLCA-US:1/130|BRCA-US:1/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:5/216|COCA-CN:3/187|EOPC-DE:1/62|GBM-US:2/268|LICA-CN:2/163|LICA-FR:2/240|LUSC-KR:1/66|LUSC-US:2/178|MELA-AU:2/183|ORCA-IN:1/131|PACA-AU:1/391|PACA-CA:2/259|PRAD-US:1/256|SKCA-BR:2/70|SKCM-US:13/335|STAD-US:5/289|UCEC-US:7/246	51
PAX5	paired box 5	chr9:36833272-37034103	Proteincoding	56/1081	ALL-US:1/27|BRCA-US:5/955|BTCA-JP:1/239|CLLE-ES:1/218|COAD-US:6/216|COCA-CN:3/187|ESAD-UK:1/203|ESCA-CN:1/228|GBM-US:3/268|LIHC-US:1/188|LINC-JP:1/244|LUSC-KR:2/66|LUSC-US:1/178|MALY-DE:9/100|MELA-AU:6/183|ORCA-IN:2/131|PACA-CA:1/259|PRAD-US:1/256|READ-US:2/80|SKCM-US:3/335|STAD-US:1/289|UCEC-US:4/246	52
GATA2	GATA binding protein 2	chr3:128198270-128212028	Proteincoding	55/264	AML-US:6/161|BRCA-US:1/955|BTCA-JP:4/239|CESC-US:1/194|COAD-US:5/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:5/404|LAML-KR:8/117|LGG-US:1/283|LICA-FR:1/240|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:3/183|OV-AU:1/93|READ-US:2/80|SKCA-BR:1/70|SKCM-US:7/335|STAD-US:2/289|UCEC-US:2/246	45
PAX8	paired box 8	chr2:113973574-114036527	Proteincoding	55/487	BRCA-EU:1/560|BRCA-US:2/955|CESC-US:1/194|COAD-US:3/216|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:1/404|LGG-US:1/283|LICA-FR:1/240|LIHC-US:2/188|LIRI-JP:3/258|LUSC-US:5/178|MALY-DE:1/100|MELA-AU:8/183|ORCA-IN:1/131|PACA-AU:1/391|PRAD-US:1/256|SKCA-BR:2/70|SKCM-US:9/335|STAD-US:5/289|UCEC-US:5/246	55
PAX7	paired box 7	chr1:18957500-19075360	Proteincoding	55/780	BLCA-CN:1/103|BRCA-US:1/955|CESC-US:1/194|COAD-US:4/216|ESAD-UK:2/203|ESCA-CN:1/228|LIHC-US:1/188|LUSC-US:4/178|MELA-AU:8/183|OV-AU:1/93|OV-US:1/88|PACA-AU:5/391|PACA-CA:1/259|SKCA-BR:3/70|SKCM-US:8/335|STAD-US:8/289|UCEC-US:5/246	60
CUX1	cut-like homeobox 1	chr7:101458959-101927249	Proteincoding	55/1613	BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:4/216|COCA-CN:1/187|KIRC-US:2/404|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:5/183|READ-US:1/80|SKCM-US:8/335|STAD-US:11/289|THCA-US:1/400|UCEC-US:11/246	48
ERBB2	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2	chr17:37844167-37886679	Proteincoding	55/525	BLCA-CN:3/103|BRCA-EU:6/560|BRCA-FR:2/64|BRCA-US:6/955|BTCA-JP:5/239|CESC-US:3/194|COCA-CN:4/187|ESAD-UK:3/203|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LGG-US:1/283|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:5/183|ORCA-IN:1/131|SKCM-US:2/335|STAD-US:5/289|THCA-US:1/400|UCEC-US:3/246	41
PRRX1	paired related homeobox 1	chr1:170631869-170708560	Proteincoding	55/805	BLCA-US:2/130|BOCA-FR:1/98|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:7/955|BTCA-JP:2/239|CESC-US:3/194|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:3/203|LIAD-FR:1/30|LICA-FR:2/240|LIHC-US:1/188|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:1/100|MELA-AU:4/183|PACA-AU:3/391|PACA-CA:1/259|PRAD-US:1/256|SKCM-US:4/335|STAD-US:4/289|UCEC-US:6/246	47
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	chr12:57489191-57525922	Proteincoding	54/387	BLCA-CN:2/103|BLCA-US:1/130|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-US:4/955|CESC-US:2/194|COAD-US:1/216|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:2/404|KIRP-US:1/159|LGG-US:1/283|LIHC-US:1/188|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:10/100|MELA-AU:5/183|PACA-AU:1/391|PACA-CA:1/259|PRAD-US:2/256|SKCM-US:5/335|STAD-US:2/289|THCA-US:1/400|UCEC-US:4/246	48
MAP3K13	mitogen-activated protein kinase kinase kinase 13	chr3:185000729-185206885	Proteincoding	54/1084	BLCA-US:1/130|BRCA-EU:1/560|BRCA-UK:2/117|BRCA-US:5/955|BTCA-JP:2/239|COAD-US:5/216|COCA-CN:2/187|ESAD-UK:3/203|ESCA-CN:1/228|GBM-US:1/268|LGG-US:1/283|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:2/258|LUSC-US:2/178|MALY-DE:1/100|MELA-AU:1/183|OV-AU:1/93|OV-US:1/88|PACA-CA:1/259|READ-US:1/80|RECA-EU:1/95|SKCM-US:7/335|STAD-US:2/289|UCEC-US:8/246	52
EXT1	exostosin glycosyltransferase 1	chr8:118806729-119124092	Proteincoding	54/1356	BLCA-US:4/130|BOCA-UK:1/66|BRCA-EU:1/560|BRCA-US:5/955|COAD-US:4/216|ESAD-UK:2/203|ESCA-CN:1/228|KIRC-US:1/404|LGG-US:1/283|LICA-CN:1/163|LICA-FR:1/240|LINC-JP:4/244|LIRI-JP:1/258|LUSC-KR:1/66|LUSC-US:1/178|MELA-AU:2/183|OV-AU:1/93|SKCM-US:1/335|STAD-US:13/289|UCEC-US:8/246	58
PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	chr4:55095264-55164414	Proteincoding	53/718	BLCA-US:1/130|BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:8/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:5/268|KIRC-US:3/404|LGG-US:3/283|LICA-FR:1/240|LIHC-US:1/188|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:2/183|READ-US:1/80|SKCM-US:8/335|STAD-US:1/289|UCEC-US:6/246	55
NR4A3	nuclear receptor subfamily 4, group A, member 3	chr9:102584137-102629173	Proteincoding	53/392	BLCA-CN:2/103|BLCA-US:1/130|BRCA-EU:3/560|BRCA-US:4/955|BTCA-JP:1/239|COAD-US:1/216|COCA-CN:6/187|ESAD-UK:1/203|KIRC-US:2/404|LICA-CN:1/163|LIHC-US:2/188|LINC-JP:2/244|LIRI-JP:2/258|LUSC-US:2/178|MELA-AU:1/183|ORCA-IN:1/131|PACA-CA:2/259|PRAD-CA:1/124|READ-US:1/80|RECA-EU:1/95|SKCM-US:8/335|STAD-US:5/289|UCEC-US:3/246	51
FGFR4	fibroblast growth factor receptor 4	chr5:176513887-176525145	Proteincoding	53/286	BLCA-CN:2/103|BLCA-US:2/130|BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:3/955|BTCA-JP:2/239|CESC-US:1/194|CLLE-ES:1/218|COAD-US:7/216|COCA-CN:1/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:2/404|LGG-US:1/283|LICA-FR:1/240|LUSC-US:1/178|MELA-AU:3/183|ORCA-IN:2/131|PACA-CA:2/259|PBCA-DE:1/380|SKCA-BR:1/70|SKCM-US:5/335|STAD-US:5/289|UCEC-US:6/246	53
LMNA	lamin A/C	chr1:156052364-156109880	Proteincoding	53/410	BLCA-US:1/130|BRCA-EU:3/560|BRCA-FR:1/64|BRCA-UK:1/117|BRCA-US:4/955|COCA-CN:4/187|ESCA-CN:1/228|LGG-US:1/283|LICA-CN:1/163|LINC-JP:2/244|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:2/131|OV-US:3/88|PACA-AU:1/391|PRAD-US:2/256|READ-US:1/80|SKCM-US:6/335|STAD-US:5/289|UCEC-US:8/246	49
SMAD2	SMAD family member 2	chr18:45357922-45457515	Proteincoding	53/555	BLCA-US:2/130|BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:6/955|CESC-US:1/194|COAD-US:5/216|COCA-CN:7/187|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:1/404|LICA-FR:1/240|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:2/178|MELA-AU:1/183|PACA-AU:1/391|PRAD-UK:2/108|PRAD-US:1/256|READ-US:1/80|SKCM-US:2/335|STAD-US:8/289|UCEC-US:6/246	45
IRF4	interferon regulatory factor 4	chr6:391739-411447	Proteincoding	53/353	BLCA-CN:1/103|BLCA-US:1/130|BRCA-FR:1/64|BRCA-US:1/955|BTCA-JP:3/239|CLLE-ES:3/218|COAD-US:1/216|COCA-CN:2/187|GBM-US:2/268|LICA-FR:2/240|LIHC-US:1/188|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:4/100|MELA-AU:4/183|ORCA-IN:2/131|PACA-CA:1/259|PRAD-US:2/256|SKCM-US:4/335|STAD-US:7/289|THCA-US:1/400|UCEC-US:7/246	62
HLA-A	major histocompatibility complex, class I, A	chr6:29909037-29913661	Proteincoding	52/378	BLCA-US:4/130|CESC-US:10/194|COAD-US:6/216|COCA-CN:3/187|KIRC-US:1/404|LAML-KR:1/117|LINC-JP:1/244|LUSC-KR:1/66|LUSC-US:3/178|MALY-DE:5/100|MELA-AU:1/183|ORCA-IN:1/131|OV-US:1/88|READ-US:2/80|SKCM-US:1/335|STAD-US:11/289	33
FOXO1	forkhead box O1	chr13:41129804-41240734	Proteincoding	52/637	BLCA-CN:1/103|BLCA-US:1/130|BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:1/955|CESC-US:1/194|COAD-US:6/216|COCA-CN:1/187|ESAD-UK:2/203|GBM-US:1/268|KIRC-US:2/404|KIRP-US:1/159|LICA-FR:1/240|LINC-JP:1/244|MALY-DE:7/100|MELA-AU:1/183|OV-AU:1/93|PACA-CA:1/259|PAEN-IT:1/37|RECA-EU:1/95|SKCM-US:5/335|STAD-US:3/289|UCEC-US:11/246	49
PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	chr3:178865902-178957881	Proteincoding	51/1558	BRCA-EU:6/560|BRCA-FR:1/64|BRCA-US:10/955|BTCA-JP:2/239|COAD-US:4/216|GBM-US:5/268|KIRC-US:1/404|LGG-US:2/283|LICA-CN:1/163|LIHC-US:2/188|LUSC-KR:1/66|MALY-DE:1/100|MELA-AU:1/183|NBL-US:1/108|PBCA-DE:1/380|RECA-EU:1/95|SKCA-BR:1/70|SKCM-US:2/335|STAD-US:3/289|UCEC-US:5/246	39
PRF1	perforin 1 (pore forming protein)	chr10:72357104-72362531	Proteincoding	51/217	BLCA-CN:1/103|BLCA-US:4/130|BRCA-US:2/955|CESC-US:1/194|COAD-US:4/216|COCA-CN:2/187|ESAD-UK:1/203|KIRC-US:1/404|LGG-US:1/283|LIHC-US:3/188|LINC-JP:1/244|LUSC-US:1/178|MELA-AU:7/183|ORCA-IN:1/131|PACA-AU:1/391|SKCM-US:7/335|STAD-US:8/289|UCEC-US:5/246	49
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	chr22:24129150-24176703	Proteincoding	50/404	BLCA-US:2/130|BRCA-UK:1/117|BRCA-US:1/955|CESC-US:2/194|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:2/404|KIRP-US:4/159|LGG-US:3/283|LICA-FR:2/240|LIRI-JP:1/258|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:1/183|PACA-AU:1/391|PACA-CA:1/259|PAEN-AU:1/52|PAEN-IT:1/37|PBCA-DE:1/380|PRAD-US:1/256|SKCM-US:2/335|STAD-US:9/289|UCEC-US:5/246	46
GATA1	GATA binding protein 1 (globin transcription factor 1)	chrX:48644962-48652716	Proteincoding	50/176	AML-US:1/161|BLCA-CN:2/103|BLCA-US:1/130|BRCA-EU:4/560|BRCA-FR:3/64|BRCA-US:1/955|CESC-US:2/194|COAD-US:4/216|COCA-CN:1/187|GBM-US:1/268|KIRC-US:1/404|KIRP-US:1/159|LICA-FR:1/240|LUSC-US:3/178|MALY-DE:1/100|MELA-AU:3/183|ORCA-IN:2/131|OV-AU:1/93|PACA-AU:1/391|SKCM-US:5/335|STAD-US:3/289|UCEC-US:8/246	50
WAS	Wiskott-Aldrich syndrome	chrX:48534985-48549818	Proteincoding	50/195	BLCA-US:1/130|BRCA-EU:1/560|BRCA-US:5/955|COAD-US:1/216|COCA-CN:1/187|ESCA-CN:1/228|LGG-US:2/283|LICA-FR:2/240|LIHC-US:1/188|LINC-JP:1/244|LUSC-US:3/178|MALY-DE:1/100|MELA-AU:3/183|PACA-AU:2/391|PACA-CA:2/259|PBCA-DE:1/380|PRAD-CA:1/124|PRAD-UK:1/108|READ-US:1/80|SKCM-US:7/335|STAD-US:2/289|UCEC-US:10/246	49
PTPRB	protein tyrosine phosphatase, receptor type, B	chr12:70910630-71031220	Proteincoding	50/1086	BRCA-KR:1/33|BRCA-US:2/955|COAD-US:3/216|COCA-CN:3/187|GBM-US:1/268|KIRC-US:1/404|KIRP-US:2/159|LGG-US:1/283|LICA-CN:1/163|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:5/183|PACA-CA:1/259|PRAD-US:1/256|SKCA-BR:1/70|SKCM-US:13/335|STAD-US:6/289|THCA-US:1/400|UCEC-US:2/246	41
PMS2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	chr7:6012870-6048756	Proteincoding	50/345	BLCA-CN:1/103|BLCA-US:2/130|BRCA-EU:3/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:1/216|COCA-CN:1/187|GBM-US:2/268|KIRP-US:1/159|LGG-US:2/283|LICA-CN:1/163|LUSC-KR:1/66|LUSC-US:3/178|MELA-AU:3/183|ORCA-IN:1/131|PACA-CA:1/259|PRAD-UK:1/108|READ-US:2/80|SKCA-BR:1/70|SKCM-US:6/335|STAD-US:4/289|THCA-SA:1/129|UCEC-US:7/246	47
ASXL1	additional sex combs like 1 (Drosophila)	chr20:30946155-31027122	Proteincoding	49/613	AML-US:2/161|BLCA-US:4/130|BRCA-EU:1/560|BRCA-UK:1/117|BRCA-US:2/955|BTCA-JP:3/239|CESC-US:2/194|CLLE-ES:3/218|COAD-US:9/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:2/228|KIRC-US:1/404|LAML-CN:2/63|LIHC-US:2/188|LIRI-JP:1/258|LUSC-US:1/178|MELA-AU:1/183|ORCA-IN:1/131|PBCA-DE:1/380|READ-US:2/80|STAD-US:2/289|UCEC-US:4/246	38
TAF15	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	chr17:34136459-34191619	Proteincoding	49/476	BLCA-CN:2/103|BLCA-US:1/130|BRCA-EU:1/560|BTCA-JP:1/239|CESC-US:2/194|COAD-US:4/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:2/228|GBM-US:2/268|KIRP-US:3/159|LICA-FR:3/240|LIHC-US:2/188|LINC-JP:2/244|LUSC-US:1/178|PACA-AU:1/391|PRAD-US:2/256|SKCM-US:4/335|STAD-US:7/289|UCEC-US:7/246	49
CYLD	cylindromatosis (turban tumor syndrome)	chr16:50775961-50835846	Proteincoding	49/465	BRCA-US:1/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:2/216|COCA-CN:1/187|ESAD-UK:1/203|ESCA-CN:1/228|LICA-CN:1/163|LICA-FR:1/240|LIRI-JP:1/258|LUSC-US:2/178|MALY-DE:1/100|MELA-AU:3/183|ORCA-IN:3/131|PACA-AU:2/391|PACA-CA:2/259|PBCA-DE:2/380|READ-US:2/80|RECA-EU:1/95|SKCM-US:6/335|STAD-US:10/289|UCEC-US:4/246	48
STAT5B	signal transducer and activator of transcription 5B	chr17:40351186-40428725	Proteincoding	49/452	ALL-US:1/27|BLCA-US:1/130|BRCA-EU:1/560|BRCA-KR:1/33|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|COAD-US:5/216|ESAD-UK:1/203|GACA-CN:1/9|GBM-US:1/268|KIRP-US:1/159|LICA-CN:1/163|LIHC-US:1/188|LINC-JP:1/244|MELA-AU:5/183|ORCA-IN:1/131|PACA-CA:1/259|PBCA-DE:1/380|READ-US:1/80|SKCM-US:5/335|STAD-US:9/289|UCEC-US:5/246	43
SMO	smoothened, frizzled family receptor	chr7:128828713-128853386	Proteincoding	48/328	BLCA-US:2/130|BRCA-EU:1/560|BRCA-US:2/955|CESC-US:1/194|COAD-US:4/216|COCA-CN:3/187|ESAD-UK:1/203|ESCA-CN:2/228|KIRC-US:2/404|LICA-FR:1/240|LINC-JP:1/244|LIRI-JP:1/258|MELA-AU:1/183|PBCA-DE:10/380|READ-US:1/80|SKCM-US:4/335|STAD-US:8/289|UCEC-US:3/246	43
UBR5	ubiquitin protein ligase E3 component n-recognin 5	chr8:103265240-103425069	Proteincoding	48/1006	BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:2/239|CESC-US:1/194|COAD-US:5/216|ESAD-UK:2/203|ESCA-CN:1/228|GACA-CN:1/9|GBM-US:1/268|KIRC-US:3/404|LICA-CN:1/163|LINC-JP:1/244|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:3/183|PBCA-DE:1/380|PRAD-UK:1/108|PRAD-US:2/256|SKCM-US:5/335|STAD-US:6/289|UCEC-US:5/246	38
PTPRK	protein tyrosine phosphatase, receptor type, K	chr6:128289924-128841870	Proteincoding	47/1820	BLCA-CN:1/103|BLCA-US:4/130|BRCA-EU:1/560|BRCA-US:3/955|BTCA-JP:2/239|COAD-US:4/216|COCA-CN:2/187|ESAD-UK:1/203|ESCA-CN:1/228|KIRC-US:1/404|LIRI-JP:2/258|LUSC-US:1/178|MELA-AU:5/183|PACA-AU:1/391|SKCM-US:6/335|STAD-US:6/289|UCEC-US:6/246	45
MAP2K1	mitogen-activated protein kinase kinase 1	chr15:66679155-66784650	Proteincoding	47/596	BLCA-CN:1/103|BRCA-EU:2/560|BRCA-US:3/955|BTCA-JP:1/239|CESC-US:1/194|CLLE-ES:1/218|COAD-US:6/216|ESCA-CN:1/228|GBM-US:1/268|LICA-FR:1/240|LIHC-US:1/188|LUSC-US:1/178|MALY-DE:1/100|MELA-AU:4/183|ORCA-IN:1/131|PACA-CA:3/259|READ-US:2/80|SKCM-US:12/335|STAD-US:2/289|UCEC-US:2/246	32
EWSR1	EWS RNA-binding protein 1	chr22:29663998-29696515	Proteincoding	47/327	BLCA-US:1/130|BRCA-EU:2/560|BRCA-FR:1/64|BRCA-UK:1/117|BRCA-US:7/955|CESC-US:1/194|COAD-US:3/216|COCA-CN:2/187|KIRC-US:1/404|LGG-US:1/283|LICA-FR:1/240|LIHC-US:1/188|LINC-JP:1/244|LIRI-JP:2/258|LUSC-KR:1/66|MELA-AU:4/183|ORCA-IN:1/131|SKCA-BR:1/70|SKCM-US:5/335|STAD-US:5/289|UCEC-US:5/246	46
MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	chr6:168227602-168372703	Proteincoding	47/883	AML-US:1/161|BLCA-US:3/130|BRCA-EU:7/560|BRCA-UK:1/117|BRCA-US:5/955|CESC-US:1/194|COAD-US:4/216|COCA-CN:3/187|ESAD-UK:1/203|GBM-US:1/268|KIRC-US:1/404|LIRI-JP:2/258|LUSC-US:1/178|MELA-AU:2/183|OV-US:1/88|PACA-AU:1/391|PAEN-IT:1/37|SKCM-US:4/335|STAD-US:5/289|UCEC-US:2/246	37
CDK12	cyclin-dependent kinase 12	chr17:37617764-37721160	Proteincoding	47/723	BLCA-US:1/130|BRCA-UK:1/117|BRCA-US:6/955|CLLE-ES:1/218|COAD-US:7/216|ESCA-CN:1/228|GBM-US:1/268|KIRC-US:2/404|LIHC-US:1/188|MELA-AU:3/183|ORCA-IN:1/131|OV-AU:2/93|OV-US:1/88|PRAD-UK:2/108|PRAD-US:4/256|SKCM-US:2/335|STAD-US:8/289|UCEC-US:3/246	42
BCL9	B-cell CLL/lymphoma 9	chr1:147013182-147098017	Proteincoding	47/658	BRCA-EU:2/560|BRCA-UK:1/117|BRCA-US:4/955|BTCA-JP:1/239|CESC-US:2/194|COAD-US:14/216|COCA-CN:1/187|ESAD-UK:1/203|LGG-US:1/283|LIRI-JP:1/258|MELA-AU:3/183|OV-AU:1/93|PRAD-US:2/256|READ-US:1/80|SKCM-US:4/335|STAD-US:7/289|UCEC-US:1/246	31
ABL2	c-abl oncogene 2, non-receptor tyrosine kinase	chr1:179068462-179198819	Proteincoding	46/755	BRCA-EU:1/560|BRCA-FR:1/64|BRCA-US:2/955|CESC-US:1/194|COAD-US:5/216|COCA-CN:3/187|ESCA-CN:1/228|GBM-US:1/268|LGG-US:1/283|LICA-CN:1/163|LICA-FR:1/240|LUSC-US:4/178|MELA-AU:2/183|ORCA-IN:1/131|PACA-AU:1/391|READ-US:1/80|SKCA-BR:2/70|SKCM-US:6/335|STAD-US:5/289|THCA-US:1/400|UCEC-US:5/246	44
CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	chr12:12867992-12875305	Proteincoding	46/169	BLCA-CN:1/103|BLCA-US:4/130|BRCA-EU:3/560|BRCA-KR:1/33|BRCA-UK:1/117|BRCA-US:9/955|BTCA-JP:1/239|COAD-US:4/216|LINC-JP:1/244|LIRI-JP:3/258|MALY-DE:1/100|MELA-AU:2/183|ORCA-IN:1/131|PRAD-CA:1/124|PRAD-UK:3/108|PRAD-US:4/256|SKCM-US:1/335|UCEC-US:5/246	44
